"Element"	"ionState"	"Ei"	"gi"
"Pm"	"I"	2.984427	10
"Pm"	"I"	2.986952	4
"Pm"	"I"	2.990798	14
"Pm"	"I"	2.998037	14
"Pm"	"I"	3.000959	8
"Pm"	"I"	3.004685	10
"Pm"	"I"	3.006079	14
"Pm"	"I"	3.017568	10
"Pm"	"I"	3.027501	8
"Pm"	"I"	3.030564	14
"Pm"	"I"	3.030616	10
"Pm"	"I"	3.03403	8
"Pm"	"I"	3.038041	12
"Pm"	"I"	3.040121	14
"Pm"	"I"	3.041738	12
"Pm"	"I"	3.044873	10
"Pm"	"I"	3.053425	10
"Pm"	"I"	3.060138	12
"Pm"	"I"	3.063061	16
"Pm"	"I"	3.069177	10
"Pm"	"I"	3.071094	14
"Pm"	"I"	3.073551	10
"Pm"	"I"	3.085334	12
"Pm"	"I"	3.088737	12
"Pm"	"I"	3.112533	12
"Pm"	"I"	3.137553	16
"Pm"	"I"	3.14318	4
"Pm"	"I"	3.143897	12
"Pm"	"I"	3.149522	12
"Pm"	"I"	3.149855	14
"Pm"	"I"	3.155185	10
"Pm"	"I"	3.158431	16
"Pm"	"I"	3.164269	10
"Pm"	"I"	3.166229	14
"Pm"	"I"	3.176323	16
"Pm"	"I"	3.193234	12
"Pm"	"I"	3.213608	14
"Pm"	"I"	3.225565	12
"Pm"	"I"	3.231726	2
"Pm"	"I"	3.233631	18
"Pm"	"I"	3.235585	18
"Pm"	"I"	3.236146	14
"Pm"	"I"	3.236429	12
"Pm"	"I"	3.246152	14
"Pm"	"I"	3.249804	8
"Pm"	"I"	3.253078	10
"Pm"	"I"	3.258578	14
"Pm"	"I"	3.258927	8
"Pm"	"I"	3.260822	2
"Pm"	"I"	3.280158	14
"Pm"	"I"	3.281713	2
"Pm"	"I"	3.283053	4
"Pm"	"I"	3.288352	4
"Pm"	"I"	3.291266	18
"Pm"	"I"	3.292455	14
"Pm"	"I"	3.296913	14
"Pm"	"I"	3.299144	6
"Pm"	"I"	3.301769	6
"Pm"	"I"	3.309681	12
"Pm"	"I"	3.309856	6
"Pm"	"I"	3.31087	14
"Pm"	"I"	3.313542	4
"Pm"	"I"	3.326588	4
"Pm"	"I"	3.327905	6
"Pm"	"I"	3.342021	16
"Pm"	"I"	3.352119	6
"Pm"	"I"	3.352803	16
"Pm"	"I"	3.357978	16
"Pm"	"I"	3.361181	16
"Pm"	"I"	3.378072	6
"Pm"	"I"	3.381354	8
"Pm"	"I"	3.385283	16
"Pm"	"I"	3.387159	8
"Pm"	"I"	3.389044	6
"Pm"	"I"	3.391144	8
"Pm"	"I"	3.405654	4
"Pm"	"I"	3.406625	8
"Pm"	"I"	3.411171	6
"Pm"	"I"	3.421501	14
"Pm"	"I"	3.424659	8
"Pm"	"I"	3.432613	4
"Pm"	"I"	3.450467	10
"Pm"	"I"	3.461551	4
"Pm"	"I"	3.462057	6
"Pm"	"I"	3.464102	10
"Pm"	"I"	3.472561	8
"Pm"	"I"	3.4754	14
"Pm"	"I"	3.480973	10
"Pm"	"I"	3.482007	6
"Pm"	"I"	3.482246	12
"Pm"	"I"	3.490246	8
"Pm"	"I"	3.490613	6
"Pm"	"I"	3.492599	8
"Pm"	"I"	3.494657	8
"Pm"	"I"	3.495928	2
"Pm"	"I"	3.50547	8
"Pm"	"I"	3.505555	10
"Pm"	"I"	3.511869	8
"Pm"	"I"	3.513586	6
"Pm"	"I"	3.529523	8
"Pm"	"I"	3.532353	10
"Pm"	"I"	3.54169	10
"Pm"	"I"	3.546857	10
"Pm"	"I"	3.547011	4
"Pm"	"I"	3.553018	2
"Pm"	"I"	3.555899	8
"Pm"	"I"	3.594909	12
"Pm"	"I"	3.595906	4
"Pm"	"I"	3.60472	10
"Pm"	"I"	3.61161	10
"Pm"	"I"	3.615622	10
"Pm"	"I"	3.625625	12
"Pm"	"I"	3.668099	12
"Pm"	"I"	3.669384	10
"Pm"	"I"	3.675936	10
"Pm"	"I"	3.683046	12
"Pm"	"I"	3.689483	12
"Pm"	"I"	3.692755	10
"Pm"	"I"	3.701761	12
"Pm"	"I"	3.705128	8
"Pm"	"I"	3.708231	10
"Pm"	"I"	3.714619	12
"Pm"	"I"	3.720567	12
"Pm"	"I"	3.727414	10
"Pm"	"I"	3.750708	12
"Pm"	"I"	3.754487	14
"Pm"	"I"	3.766014	12
"Pm"	"I"	3.776241	14
"Pm"	"I"	3.786636	12
"Pm"	"I"	3.809571	10
"Pm"	"I"	3.816857	10
"Pm"	"I"	3.85631	12
"Pm"	"I"	3.948488	12
"Pm"	"I"	3.970262	10
"Pm"	"I"	4.021435	14
"Pm"	"I"	4.113858	16
"Pm"	"I"	4.122059	10
"La"	"I"	0	4
"La"	"I"	0.1305757	6
"La"	"I"	0.3308132	4
"La"	"I"	0.3731927	6
"La"	"I"	0.433266	8
"La"	"I"	0.5110098	10
"La"	"I"	0.8693659	6
"La"	"I"	0.9983409	8
"La"	"I"	0.8965802	2
"La"	"I"	0.9287062	4
"La"	"I"	0.9521911	6
"La"	"I"	1.047176	4
"La"	"I"	1.1386457	6
"La"	"I"	1.1213396	2
"La"	"I"	1.2050569	4
"La"	"I"	1.2299011	10
"La"	"I"	1.2349947	8
"La"	"I"	1.5411991	4
"La"	"I"	1.585436	6
"La"	"I"	1.6413429	8
"La"	"I"	1.704445	10
"La"	"I"	1.644078	4
"La"	"I"	1.835472	6
"La"	"I"	1.862182	8
"La"	"I"	2.013896	10
"La"	"I"	1.690034	6
"La"	"I"	1.747643	2
"La"	"I"	1.823674	4
"La"	"I"	1.922206	6
"La"	"I"	1.996058	8
"La"	"I"	1.863686	4
"La"	"I"	1.884167	6
"La"	"I"	2.050499	8
"La"	"I"	1.887026	2
"La"	"I"	2.018495	4
"La"	"I"	2.060283	2
"La"	"I"	2.074893	4
"La"	"I"	2.120053	6
"La"	"I"	2.089977	6
"La"	"I"	2.106668	2
"La"	"I"	2.110628	8
"La"	"I"	2.125201	10
"La"	"I"	2.178091	2
"La"	"I"	2.206583	4
"La"	"I"	2.251177	6
"La"	"I"	2.220578	8
"La"	"I"	2.225161	6
"La"	"I"	2.306592	8
"La"	"I"	2.371732	10
"La"	"I"	2.494237	12
"La"	"I"	2.236382	4
"La"	"I"	2.328004	6
"La"	"I"	2.253084	4
"La"	"I"	2.402739	6
"La"	"I"	2.270265	12
"La"	"I"	2.27088	10
"La"	"I"	2.482038	4
"La"	"I"	2.489972	4
"La"	"I"	2.521622	6
"La"	"I"	2.57431	8
"La"	"I"	2.651278	10
"La"	"I"	2.504151	2
"La"	"I"	2.52836	2
"La"	"I"	2.608293	4
"La"	"I"	2.600218	6
"La"	"I"	2.659196	8
"La"	"I"	2.685809	8
"La"	"I"	2.763083	10
"La"	"I"	2.720684	8
"La"	"I"	2.723849	6
"La"	"I"	2.758232	2
"La"	"I"	2.782126	4
"La"	"I"	2.827367	6
"La"	"I"	2.889236	8
"La"	"I"	2.879049	8
"La"	"I"	2.883987	2
"La"	"I"	2.909517	10
"La"	"I"	2.917156	2
"La"	"I"	2.939022	4
"La"	"I"	2.981336	6
"La"	"I"	3.10994	8
"La"	"I"	2.960117	6
"La"	"I"	2.986598	8
"La"	"I"	3.006493	10
"La"	"I"	3.079944	12
"La"	"I"	2.997173	4
"La"	"I"	3.146752	8
"La"	"I"	3.223238	10
"La"	"I"	3.026415	8
"La"	"I"	3.054879	4
"La"	"I"	3.070171	4
"La"	"I"	3.088493	4
"La"	"I"	3.097657	6
"La"	"I"	3.110683	10
"La"	"I"	3.126667	6
"La"	"I"	3.151013	6
"La"	"I"	3.155888	2
"La"	"I"	3.176097	2
"La"	"I"	3.179327	4
"La"	"I"	3.265611	6
"La"	"I"	3.208032	12
"La"	"I"	3.21743	4
"La"	"I"	3.350378	6
"La"	"I"	3.404025	8
"La"	"I"	3.482613	10
"La"	"I"	3.563708	12
"La"	"I"	3.354388	10
"La"	"I"	3.363994	8
"La"	"I"	3.424387	10
"La"	"I"	3.375502	4
"La"	"I"	3.440434	2
"La"	"I"	3.396304	6
"La"	"I"	3.430565	6
"La"	"I"	3.538891	8
"La"	"I"	3.467657	4
"La"	"I"	3.476449	8
"La"	"I"	3.493759	12
"La"	"I"	3.534344	6
"La"	"I"	3.563596	4
"La"	"I"	3.565161	6
"La"	"I"	3.726351	8
"La"	"I"	3.582339	2
"La"	"I"	3.59205	4
"La"	"I"	3.601228	8
"La"	"I"	3.620285	4
"La"	"I"	3.653401	8
"La"	"I"	3.665556	2
"La"	"I"	3.667306	6
"La"	"I"	3.76933	8
"La"	"I"	3.835421	10
"La"	"I"	3.704024	4
"La"	"I"	3.706496	8
"La"	"I"	3.707788	6
"La"	"I"	3.717723	2
"La"	"I"	3.83072	6
"La"	"I"	3.721911	2
"La"	"I"	3.740581	4
"La"	"I"	3.763451	6
"La"	"I"	3.879167	8
"La"	"I"	3.757417	6
"La"	"I"	3.80015	10
"La"	"I"	3.817281	6
"La"	"I"	3.83221	6
"La"	"I"	3.842067	4
"La"	"I"	3.851179	2
"La"	"I"	3.958196	8
"La"	"I"	3.839135	8
"La"	"I"	3.850911	8
"La"	"I"	3.858267	6
"La"	"I"	3.874231	4
"La"	"I"	3.887103	6
"La"	"I"	3.902678	6
"La"	"I"	3.928893	4
"La"	"I"	4.075725	6
"La"	"I"	3.936682	4
"La"	"I"	3.958067	10
"La"	"I"	3.980944	8
"La"	"I"	3.98492	8
"La"	"I"	3.994713	8
"La"	"I"	4.00347	2
"La"	"I"	4.010683	6
"La"	"I"	4.019038	10
"La"	"I"	4.028589	6
"La"	"I"	4.109276	2
"La"	"I"	4.116778	4
"La"	"I"	4.127	8
"La"	"I"	4.184889	10
"La"	"I"	4.134873	6
"La"	"I"	4.185266	8
"La"	"I"	4.280764	10
"La"	"I"	4.368732	12
"La"	"I"	4.143487	2
"La"	"I"	4.172942	4
"La"	"I"	4.175566	6
"La"	"I"	4.19057	6
"La"	"I"	4.193184	2
"La"	"I"	4.217417	4
"La"	"I"	4.241937	6
"La"	"I"	4.33798	8
"La"	"I"	4.449601	10
"La"	"I"	4.21952	8
"La"	"I"	4.230916	6
"La"	"I"	4.245171	10
"La"	"I"	4.245845	12
"La"	"I"	4.246365	2
"La"	"I"	4.249246	8
"La"	"I"	4.252548	4
"La"	"I"	4.259923	6
"La"	"I"	4.262683	8
"La"	"I"	4.368715	10
"La"	"I"	4.472698	12
"La"	"I"	4.261219	4
"La"	"I"	4.265064	6
"La"	"I"	4.275258	8
"La"	"I"	4.275994	2
"La"	"I"	4.281159	6
"La"	"I"	4.283133	4
"La"	"I"	4.288625	2
"La"	"I"	4.29419	10
"La"	"I"	4.297787	8
"La"	"I"	4.304078	10
"La"	"I"	4.308771	2
"La"	"I"	4.30951	4
"La"	"I"	4.313067	6
"La"	"I"	4.320896	4
"La"	"I"	4.322208	2
"La"	"I"	4.324647	6
"La"	"I"	4.327903	4
"La"	"I"	4.33557	8
"La"	"I"	4.337269	6
"La"	"I"	4.340686	4
"La"	"I"	4.351362	8
"La"	"I"	4.35404	6
"La"	"I"	4.360472	10
"La"	"I"	4.368312	6
"La"	"I"	4.370827	8
"La"	"I"	4.395298	10
"La"	"I"	4.373562	6
"La"	"I"	4.374215	4
"La"	"I"	4.376409	8
"La"	"I"	4.377684	4
"La"	"I"	4.38822	6
"La"	"I"	4.390832	6
"La"	"I"	4.394741	10
"La"	"I"	4.397825	4
"La"	"I"	4.399294	2
"La"	"I"	4.400701	4
"La"	"I"	4.407926	10
"La"	"I"	4.410177	8
"La"	"I"	4.411578	2
"La"	"I"	4.41735	4
"La"	"I"	4.436167	6
"La"	"I"	4.446153	2
"La"	"I"	4.448056	4
"La"	"I"	4.451907	8
"La"	"I"	4.454969	8
"La"	"I"	4.458065	8
"La"	"I"	4.463315	8
"La"	"I"	4.46683	2
"La"	"I"	4.467721	10
"La"	"I"	4.471603	4
"La"	"I"	4.473485	6
"La"	"I"	4.477026	6
"La"	"I"	4.483256	12
"La"	"I"	4.484856	4
"La"	"I"	4.490749	8
"La"	"I"	4.495534	6
"La"	"I"	4.496322	10
"La"	"I"	4.499754	8
"La"	"I"	4.504728	4
"La"	"I"	4.507937	2
"La"	"I"	4.513114	10
"La"	"I"	4.518895	6
"La"	"I"	4.519777	8
"La"	"I"	4.524838	2
"La"	"I"	4.547564	4
"La"	"I"	4.552995	4
"La"	"I"	4.553105	8
"La"	"I"	4.561671	8
"La"	"I"	4.565442	10
"La"	"I"	4.567665	2
"La"	"I"	4.568981	6
"La"	"I"	4.569262	4
"La"	"I"	4.574599	2
"La"	"I"	4.598165	6
"La"	"I"	4.59884	4
"La"	"I"	4.617834	6
"La"	"I"	4.618239	4
"La"	"I"	4.618848	4
"La"	"I"	4.646345	2
"La"	"I"	4.654881	6
"La"	"I"	4.663406	4
"La"	"I"	4.66918	2
"La"	"I"	4.670973	8
"La"	"I"	4.678121	6
"La"	"I"	4.683073	6
"La"	"I"	4.684996	4
"La"	"I"	4.690791	8
"La"	"I"	4.691906	8
"La"	"I"	4.693515	6
"La"	"I"	4.699403	6
"La"	"I"	4.706606	6
"La"	"I"	4.709252	8
"La"	"I"	4.717669	8
"La"	"I"	4.719033	4
"La"	"I"	4.732824	10
"La"	"I"	4.733469	8
"La"	"I"	4.74417	6
"La"	"I"	4.758377	6
"La"	"I"	4.75997	8
"La"	"I"	4.770768	4
"La"	"I"	4.805097	10
"La"	"I"	4.825608	2
"La"	"I"	4.834379	8
"La"	"I"	4.849064	4
"La"	"I"	4.857591	6
"La"	"I"	4.87884	8
"La"	"I"	4.88389	10
"La"	"I"	4.969791	10
"La"	"I"	4.989497	2
"La"	"I"	5.072207	8
"La"	"I"	5.57664	4
"La"	"I"	5.57667	2
"La"	"I"	5.9109	4
"La"	"I"	5.9134	6
"La"	"I"	6.09614	6
"La"	"I"	6.09711	4
"La"	"I"	6.20246	6
"La"	"I"	6.20297	4
"La"	"I"	6.27253	4
"La"	"I"	6.27279	6
"La"	"I"	6.31926	4
"La"	"I"	6.31943	6
"La"	"I"	6.35279	6
"La"	"I"	6.35322	4
"La"	"I"	6.37678	6
"La"	"I"	6.37795	4
"La"	"I"	6.39649	2
"La"	"I"	6.41104	4
"La"	"I"	6.41125	6
"La"	"I"	6.42242	4
"La"	"I"	6.42257	6
"La"	"I"	6.43157	2
"La"	"I"	6.43964	2
"La"	"I"	6.44581	2
"La"	"I"	6.45095	2
"La"	"I"	6.45545	6
"La"	"I"	6.45583	4
"I"	"I"	0	4
"I"	"I"	0.9426489	2
"I"	"I"	6.77366366	6
"I"	"I"	6.95460984	4
"I"	"I"	7.55015091	2
"I"	"I"	7.66465493	4
"I"	"I"	7.8341396	2
"I"	"I"	8.04733368	6
"I"	"I"	8.05771197	4
"I"	"I"	8.13885728	6
"I"	"I"	8.14202016	8
"I"	"I"	8.16520209	2
"I"	"I"	8.31462383	4
"I"	"I"	8.18479987	8
"I"	"I"	8.18547461	6
"I"	"I"	8.22696252	4
"I"	"I"	8.34390893	2
"I"	"I"	8.3969852	10
"I"	"I"	8.50027907	8
"I"	"I"	8.49906503	4
"I"	"I"	8.50379003	6
"I"	"I"	8.50724715	2
"I"	"I"	8.69762075	6
"I"	"I"	8.72286774	4
"I"	"I"	8.86503338	2
"I"	"I"	8.90377612	2
"I"	"I"	8.92396002	4
"I"	"I"	8.91490722	6
"I"	"I"	8.96340311	4
"I"	"I"	8.99245241	6
"I"	"I"	9.02691765	4
"I"	"I"	9.05759589	4
"I"	"I"	9.09883006	2
"I"	"I"	9.0650619	2
"I"	"I"	9.24764049	4
"I"	"I"	9.11006974	2
"I"	"I"	9.13008932	4
"I"	"I"	9.1494344	6
"I"	"I"	9.1720472	8
"I"	"I"	9.32076926	6
"I"	"I"	9.29453444	6
"I"	"I"	9.30493378	4
"I"	"I"	9.3225179	6
"I"	"I"	9.32285508	8
"I"	"I"	9.33637044	2
"I"	"I"	9.37584247	4
"I"	"I"	9.36216762	8
"I"	"I"	9.43598993	6
"I"	"I"	9.386092	10
"I"	"I"	9.42336533	8
"I"	"I"	9.3873728	2
"I"	"I"	9.4009464	4
"I"	"I"	9.41024329	6
"I"	"I"	9.43969178	4
"I"	"I"	9.47457775	2
"I"	"I"	9.51538855	4
"I"	"I"	9.5347684	6
"I"	"I"	9.5847714	10
"I"	"I"	9.5848613	8
"I"	"I"	9.5848647	6
"I"	"I"	9.5856274	8
"I"	"I"	9.5909813	4
"I"	"I"	9.5913474	6
"I"	"I"	9.591661	12
"I"	"I"	9.5917444	10
"I"	"I"	9.5968988	2
"I"	"I"	9.59719868	4
"I"	"I"	9.60264426	6
"I"	"I"	9.61567562	4
"I"	"I"	9.7222322	4
"I"	"I"	9.88171856	2
"I"	"I"	9.7222839	2
"I"	"I"	9.74421719	6
"I"	"I"	9.7951778	8
"I"	"I"	9.7615331	6
"I"	"I"	9.7718472	4
"I"	"I"	9.7674647	2
"I"	"I"	9.82258586	4
"I"	"I"	9.7754286	8
"I"	"I"	9.7767238	6
"I"	"I"	9.7810332	2
"I"	"I"	9.79857433	4
"I"	"I"	9.78124093	4
"I"	"I"	9.83010032	2
"I"	"I"	9.7828346	8
"I"	"I"	9.7877079	6
"I"	"I"	9.8015501	10
"I"	"I"	9.8133957	8
"I"	"I"	9.8434817	2
"I"	"I"	9.84381806	4
"I"	"I"	9.8466192	6
"I"	"I"	9.8975863	10
"I"	"I"	9.898005	8
"I"	"I"	9.8982461	4
"I"	"I"	9.8988981	6
"I"	"I"	9.8994331	6
"I"	"I"	9.8998319	8
"I"	"I"	9.9012309	12
"I"	"I"	9.9013023	10
"I"	"I"	9.9040075	4
"I"	"I"	9.9040547	2
"I"	"I"	9.904825	8
"I"	"I"	9.9048417	10
"I"	"I"	9.9048325	12
"I"	"I"	9.9048339	10
"I"	"I"	9.9057602	8
"I"	"I"	9.9057779	6
"I"	"I"	9.9062982	12
"I"	"I"	9.9062985	14
"I"	"I"	9.9069028	4
"I"	"I"	9.9069208	6
"I"	"I"	9.908138	6
"I"	"I"	9.9121618	4
"I"	"I"	9.9236518	4
"I"	"I"	9.9342694	6
"I"	"I"	9.992769	10
"I"	"I"	9.995108	4
"I"	"I"	9.9961238	6
"I"	"I"	10.0004318	6
"I"	"I"	10.0007077	8
"I"	"I"	10.0025504	8
"I"	"I"	10.0030384	6
"I"	"I"	10.0043821	4
"I"	"I"	10.0047612	2
"I"	"I"	10.0080948	2
"I"	"I"	10.0176272	4
"I"	"I"	10.0144775	10
"I"	"I"	10.026477	8
"I"	"I"	10.0157303	4
"I"	"I"	10.0281078	6
"I"	"I"	10.0210794	2
"I"	"I"	10.0517025	4
"I"	"I"	10.0674698	10
"I"	"I"	10.067708	8
"I"	"I"	10.0681666	6
"I"	"I"	10.0683919	8
"I"	"I"	10.0695661	4
"I"	"I"	10.0698724	6
"I"	"I"	10.0696189	12
"I"	"I"	10.0696708	10
"I"	"I"	10.0707111	2
"I"	"I"	10.0708742	4
"I"	"I"	10.0739972	6
"I"	"I"	10.089112	4
"I"	"I"	10.1055396	2
"I"	"I"	10.1176889	2
"I"	"I"	10.1323297	4
"I"	"I"	10.12233	6
"I"	"I"	10.128768	4
"I"	"I"	10.125261	2
"I"	"I"	10.128128	8
"I"	"I"	10.128995	6
"I"	"I"	10.128809	6
"I"	"I"	10.129159	8
"I"	"I"	10.134141	4
"I"	"I"	10.135051	2
"I"	"I"	10.1369967	10
"I"	"I"	10.1406673	8
"I"	"I"	10.169753	10
"I"	"I"	10.169901	8
"I"	"I"	10.169909	2
"I"	"I"	10.1723077	4
"I"	"I"	10.1701551	6
"I"	"I"	10.170318	8
"I"	"I"	10.1702275	2
"I"	"I"	10.1864951	4
"I"	"I"	10.170843	4
"I"	"I"	10.1711242	12
"I"	"I"	10.171145	10
"I"	"I"	10.171791	6
"I"	"I"	10.19588	4
"I"	"I"	10.175872	6
"I"	"I"	10.178313	4
"I"	"I"	10.1846005	6
"I"	"I"	10.193211	6
"I"	"I"	10.220143	4
"I"	"I"	10.202578	8
"I"	"I"	10.209376	6
"I"	"I"	10.20949	8
"I"	"I"	10.21447	10
"I"	"I"	10.215676	8
"I"	"I"	10.215966	6
"I"	"I"	10.2195845	4
"I"	"I"	10.2192632	4
"I"	"I"	10.2430172	2
"I"	"I"	10.227654	6
"I"	"I"	10.228207	4
"I"	"I"	10.264975	6
"I"	"I"	10.236029	10
"I"	"I"	10.2361239	8
"I"	"I"	10.2362845	6
"I"	"I"	10.236954	12
"I"	"I"	10.236974	10
"I"	"I"	10.237043	4
"I"	"I"	10.2372128	6
"I"	"I"	10.237546	4
"I"	"I"	10.239159	6
"I"	"I"	10.242176	4
"I"	"I"	10.246184	6
"I"	"I"	10.26243	8
"I"	"I"	10.266462	10
"I"	"I"	10.26741	8
"I"	"I"	10.281395	10
"I"	"I"	10.28146	8
"I"	"I"	10.2815531	6
"I"	"I"	10.282041	4
"I"	"I"	10.282057	12
"I"	"I"	10.282077	10
"I"	"I"	10.282571	4
"I"	"I"	10.303047	10
"I"	"I"	10.303254	8
"I"	"I"	10.313807	10
"I"	"I"	10.31384	8
"I"	"I"	10.314293	12
"I"	"I"	10.314299	10
"I"	"I"	10.329739	10
"I"	"I"	10.337745	10
"I"	"I"	10.338112	12
"I"	"I"	10.338126	10
"I"	"I"	10.356218	12
"I"	"I"	10.712	18
"I"	"I"	10.772	14
"I"	"I"	10.773	22
"I"	"I"	10.774	18
"In"	"I"	0	2
"In"	"I"	0.2743273	4
"In"	"I"	3.0218615	2
"In"	"I"	3.944803	2
"In"	"I"	3.9817837	4
"In"	"I"	4.0781168	4
"In"	"I"	4.0810067	6
"In"	"I"	4.33667937	2
"In"	"I"	4.46600754	4
"In"	"I"	4.64345149	6
"In"	"I"	4.5008575	2
"In"	"I"	4.818203	2
"In"	"I"	4.832024	4
"In"	"I"	4.841401	4
"In"	"I"	4.847581	6
"In"	"I"	4.923114	8
"In"	"I"	4.923114	6
"In"	"I"	5.038343	2
"In"	"I"	5.1859	2
"In"	"I"	5.19264	4
"In"	"I"	5.187054	4
"In"	"I"	5.190222	6
"In"	"I"	5.234644	14
"In"	"I"	5.296483	2
"In"	"I"	5.372971	4
"In"	"I"	5.375345	6
"In"	"I"	5.37708	2
"In"	"I"	5.38086	4
"In"	"I"	5.403809	14
"In"	"I"	5.440583	2
"In"	"I"	5.484404	4
"In"	"I"	5.486272	6
"In"	"I"	5.48942	2
"In"	"I"	5.49177	4
"In"	"I"	5.505681	8
"In"	"I"	5.505681	6
"In"	"I"	5.52918	2
"In"	"I"	5.55636	4
"In"	"I"	5.55784	6
"In"	"I"	5.56109	2
"In"	"I"	5.56265	4
"In"	"I"	5.571702	6
"In"	"I"	5.571702	8
"In"	"I"	5.58762	2
"In"	"I"	5.60551	4
"In"	"I"	5.6067	6
"In"	"I"	5.61689	8
"In"	"I"	5.6169	6
"In"	"I"	5.62815	2
"In"	"I"	5.64053	4
"In"	"I"	5.64153	6
"In"	"I"	5.6492	8
"In"	"I"	5.64922	6
"In"	"I"	5.65745	2
"In"	"I"	5.66634	4
"In"	"I"	5.6672	6
"In"	"I"	5.67308	6
"In"	"I"	5.67309	8
"In"	"I"	5.67933	2
"In"	"I"	5.68583	4
"In"	"I"	5.68657	6
"In"	"I"	5.69124	8
"In"	"I"	5.69124	6
"In"	"I"	5.6961	2
"In"	"I"	5.7004651	4
"In"	"I"	5.7011313	6
"In"	"I"	5.7091	2
"In"	"I"	5.7126414	4
"In"	"I"	5.7131736	6
"In"	"I"	5.7196	2
"In"	"I"	5.7229622	4
"In"	"I"	5.72326	6
"In"	"I"	5.7281	2
"In"	"I"	5.7307252	4
"In"	"I"	5.7309577	6
"In"	"I"	5.735	2
"In"	"I"	5.7369269	4
"In"	"I"	5.7372322	6
"In"	"I"	5.7407	2
"In"	"I"	5.7423684	4
"In"	"I"	5.7426267	6
"In"	"I"	5.7457	2
"In"	"I"	5.7469714	4
"In"	"I"	5.7471978	6
"In"	"I"	5.7498	2
"In"	"I"	5.7508986	4
"In"	"I"	5.7510927	6
"In"	"I"	5.7532	2
"In"	"I"	5.754241	4
"In"	"I"	5.7544066	6
"In"	"I"	5.757146	4
"In"	"I"	5.7572887	6
"In"	"I"	5.7597063	4
"In"	"I"	5.7598176	6
"In"	"I"	5.7619152	4
"In"	"I"	5.7620147	6
"In"	"I"	5.7638579	4
"In"	"I"	5.7639459	6
"In"	"I"	5.76558	4
"In"	"I"	5.7656568	6
"In"	"I"	5.7671091	4
"In"	"I"	5.7671795	6
"In"	"I"	5.7684765	4
"In"	"I"	5.7685403	6
"In"	"I"	7.055	2
"In"	"I"	7.397	2
"In"	"I"	7.52	4
"In"	"I"	8.5328	6
"In"	"I"	9.67	2
"In"	"I"	10.495	2
"In"	"I"	10.873	2
"Rh"	"I"	0	10
"Rh"	"I"	0.189692	8
"Rh"	"I"	0.322115	6
"Rh"	"I"	0.430557	4
"Rh"	"I"	0.41037	6
"Rh"	"I"	0.701499	4
"Rh"	"I"	0.70559	8
"Rh"	"I"	0.965989	6
"Rh"	"I"	1.143286	6
"Rh"	"I"	1.2787	4
"Rh"	"I"	1.364576	2
"Rh"	"I"	1.483871	4
"Rh"	"I"	1.732646	2
"Rh"	"I"	1.57746	10
"Rh"	"I"	1.833462	8
"Rh"	"I"	1.998463	6
"Rh"	"I"	2.100726	4
"Rh"	"I"	1.676352	6
"Rh"	"I"	1.783164	4
"Rh"	"I"	1.985971	10
"Rh"	"I"	1.998715	8
"Rh"	"I"	2.871173	6
"Rh"	"I"	2.932962	4
"Rh"	"I"	3.060674	2
"Rh"	"I"	3.201371	10
"Rh"	"I"	3.456248	8
"Rh"	"I"	3.356904	8
"Rh"	"I"	3.578139	6
"Rh"	"I"	3.768781	4
"Rh"	"I"	3.861696	2
"Rh"	"I"	3.538843	10
"Rh"	"I"	3.608524	12
"Rh"	"I"	3.856126	8
"Rh"	"I"	3.997662	6
"Rh"	"I"	3.648962	10
"Rh"	"I"	3.702954	8
"Rh"	"I"	3.902341	6
"Rh"	"I"	4.001891	4
"Rh"	"I"	3.919609	10
"Rh"	"I"	4.096923	8
"Rh"	"I"	3.967992	8
"Rh"	"I"	4.20881	6
"Rh"	"I"	3.973237	6
"Rh"	"I"	4.198978	4
"Rh"	"I"	4.380839	6
"Rh"	"I"	4.389566	4
"Rh"	"I"	4.422454	2
"Rh"	"I"	4.479886	8
"Rh"	"I"	4.561066	8
"Rh"	"I"	4.585587	6
"Rh"	"I"	4.716126	4
"Rh"	"I"	4.770221	2
"Rh"	"I"	4.624673	6
"Rh"	"I"	4.633118	2
"Rh"	"I"	4.737555	4
"Rh"	"I"	4.71298	8
"Rh"	"I"	4.794324	4
"Rh"	"I"	4.800434	6
"Rh"	"I"	4.90051	4
"Rh"	"I"	4.81141	2
"Rh"	"I"	4.8511	6
"Rh"	"I"	4.864071	4
"Rh"	"I"	5.421707	2
"Rh"	"I"	4.896632	8
"Rh"	"I"	4.933094	6
"Rh"	"I"	4.957049	6
"Rh"	"I"	4.976034	4
"Rh"	"I"	4.994682	8
"Rh"	"I"	5.030901	6
"Rh"	"I"	5.03419	4
"Rh"	"I"	5.034319	2
"Rh"	"I"	5.070954	4
"Rh"	"I"	5.13836	6
"Rh"	"I"	5.192565	10
"Rh"	"I"	5.510418	8
"Rh"	"I"	5.637715	6
"Rh"	"I"	5.679929	4
"Rh"	"I"	5.201518	10
"Rh"	"I"	5.243603	8
"Rh"	"I"	5.514158	6
"Rh"	"I"	5.247688	10
"Rh"	"I"	5.260833	4
"Rh"	"I"	5.383567	6
"Rh"	"I"	5.268768	8
"Rh"	"I"	5.336566	10
"Rh"	"I"	5.337215	8
"Rh"	"I"	5.340004	12
"Rh"	"I"	5.427665	6
"Rh"	"I"	5.443493	8
